M_K_N,GMACs,Arith Int (OPs/Byte),Avg GOPs,Min GOPs,Max GOPs
192_400_224,0.0172032,68.15415821501014,86.71,47.79,130.33
192_400_2016,0.1548288,93.41983317886933,337.76,96.98,762.70
192_400_2912,0.2236416,94.77110002169668,261.62,124.45,892.78
192_400_3808,0.2924544,95.50242434375522,225.56,169.15,883.55
192_400_4704,0.3612672,95.9608323133415,258.95,195.54,984.38
192_400_5600,0.43008,96.27507163323783,281.14,239.93,1022.78
192_400_6496,0.4988928,96.50391205308507,344.79,271.95,1107.42
192_400_7392,0.5677056,96.67800156944807,374.94,292.10,1137.69
192_2000_224,0.086016,93.69771332961517,295.04,55.09,521.31
192_2000_1120,0.43008,140.82145850796311,294.61,225.76,1083.32
192_2000_2016,0.774144,149.15655519384433,509.59,415.76,1298.90
192_2000_2912,1.118208,152.63121112586484,683.40,515.54,1306.32
192_2000_3808,1.462272,154.53709214869326,907.38,678.08,1371.09
192_2000_4704,1.806336,155.740961462058,1057.90,692.08,1427.93
192_2000_5600,2.1504,156.57036346691518,1222.70,827.71,1473.89
192_2000_6496,2.494464,157.176500951705,1363.49,1121.11,1501.33
192_2000_7392,2.838528,157.63882965111318,1089.34,873.53,1480.33
192_3600_224,0.1548288,97.76915615906887,268.89,86.96,685.08
192_3600_1120,0.774144,150.2235469448584,484.89,415.98,1243.60
192_3600_2016,1.3934592,159.74643423137877,839.46,668.01,1302.30
192_3600_2912,2.0127744,163.73859802574034,1190.64,898.76,1453.79
192_3600_3808,2.6320896,165.93395952357898,1337.26,858.48,1530.28
192_3600_4704,3.2514048,167.32274128527388,1208.64,914.99,1502.15
192_3600_5600,3.87072,168.28046744574291,1252.99,901.22,1478.50
192_3600_6496,4.4900352,168.98086594600844,1353.32,1120.13,1509.26
192_3600_7392,5.1093504,169.5153646231463,1333.70,981.91,1538.96
192_5200_224,0.2236416,99.43091281584339,222.19,123.35,896.36
192_5200_1120,1.118208,154.182845040593,709.03,505.63,1383.92
192_5200_2016,2.0127744,164.2311066549693,1206.32,941.87,1491.50
192_5200_2912,2.9073408,168.45352873119938,1190.77,901.08,1521.37
192_5200_3808,3.8019072,170.77804098341804,1303.34,1016.69,1551.17
192_5200_4704,4.6964736,172.24945073516986,1377.06,1130.05,1555.64
192_5200_5600,5.59104,173.26457754859183,1380.74,1011.22,1552.42
192_5200_6496,6.4856064,174.00717062516313,1345.19,1072.62,1538.15
192_5200_7392,7.3801728,174.57399266068379,1385.67,1217.45,1541.87
192_6800_224,0.2924544,100.33374319339539,238.25,170.78,916.78
192_6800_1120,1.462272,156.36463180947166,883.72,676.51,1336.63
192_6800_2016,2.6320896,166.70882381554625,1327.81,813.63,1504.05
192_6800_2912,3.8019072,171.06130065193855,1292.30,911.29,1543.30
192_6800_3808,4.9717248,173.4588521105375,1364.66,1098.72,1556.10
192_6800_4704,6.1415424,174.97702507548902,1395.30,1124.62,1549.72
192_6800_5600,7.31136,176.0246533127889,1423.35,1134.42,1583.92
192_6800_6496,8.4811776,176.7911459278312,1413.82,1197.74,1548.51
192_6800_7392,9.6509952,177.37628094740705,1439.38,1337.54,1579.67
960_400_1120,0.43008,144.206008583691,299.63,235.66,1083.32
960_400_2016,0.774144,152.95902883156296,483.05,393.97,1246.61
960_400_2912,1.118208,156.61527429186089,693.33,542.56,1359.52
960_400_3808,1.462272,158.6226048319911,907.35,709.67,1398.63
960_400_4704,1.806336,159.89123045547248,1064.91,872.42,1400.26
960_2000_224,0.43008,153.70539798719122,312.04,237.94,1109.88
960_2000_1120,2.1504,340.77079107505074,1251.09,869.20,1454.45
960_2000_2016,3.87072,394.05785770132917,1276.52,976.10,1551.08
960_2000_2912,5.59104,419.27433288539066,1368.05,1193.90,1538.32
960_2000_3808,7.31136,433.9765993010181,1414.06,1262.43,1564.43
960_2000_4704,9.03168,443.60618634477555,1443.06,1247.73,1594.15
960_3600_224,0.774144,164.97545008183306,511.29,406.70,1260.82
960_3600_1120,3.87072,401.59362549800795,1310.13,1002.91,1525.71
960_3600_2016,6.967296,477.7251184834123,1417.50,1126.66,1572.75
960_3600_2912,10.063872,515.2968934329532,1465.30,1304.03,1580.75
960_3600_3808,13.160448,537.6843426419831,1494.11,1328.53,1600.93
960_3600_4704,16.257024,552.5450274079875,1523.14,1342.28,1617.69
960_5200_224,1.118208,169.76292265837543,709.41,534.13,1367.00
960_5200_1120,5.59104,431.1944718657453,1406.05,1109.66,1568.31
960_5200_2016,10.063872,520.2064311234617,1467.90,1323.67,1601.76
960_5200_2912,14.536704,565.0711513583441,1517.55,1344.56,1614.29
960_5200_3808,19.009536,592.1058926720357,1546.83,1432.63,1621.97
960_5200_4704,23.482368,610.1776092596289,1573.96,1504.75,1622.21
960_6800_224,1.462272,172.41171143978266,892.83,728.04,1435.01
960_6800_1120,7.31136,448.70384917517674,1449.33,1212.20,1576.57
960_6800_2016,13.160448,545.9063395985983,1502.41,1326.06,1616.76
960_6800_2912,19.009536,595.5249017563558,1549.98,1439.14,1617.08
960_6800_3808,24.858624,625.6297918948521,1555.75,1456.36,1615.46
960_6800_4704,30.707712,645.8407365530609,1581.90,1516.06,1632.00
1728_400_224,0.1548288,99.57194599934145,242.58,95.84,668.81
1728_400_1120,0.774144,154.5222278998467,501.11,398.73,1353.40
1728_400_2016,1.3934592,164.61622210125205,858.37,648.72,1349.60
1728_400_2912,2.0127744,168.8587259997423,1200.70,992.25,1422.96
1728_400_3808,2.6320896,171.19451197176062,1270.48,850.30,1484.54
1728_400_4704,3.2514048,172.67313810261848,1189.47,888.12,1483.31
1728_2000_224,0.774144,165.48101127284667,502.25,389.80,1293.47
1728_2000_1120,3.87072,404.6026224244046,1287.17,936.54,1549.53
1728_2000_2016,6.967296,481.98916161938155,1412.44,1243.83,1594.16
1728_2000_2912,10.063872,520.2615071067468,1444.66,1234.60,1574.57
1728_2000_3808,13.160448,543.0919732088149,1497.28,1347.51,1610.53
1728_2000_4704,16.257024,558.2572920512686,1510.34,1395.03,1580.58
1728_3600_224,1.3934592,178.61783815711755,847.95,687.28,1409.67
1728_3600_1120,6.967296,493.3115823817292,1422.62,1151.05,1583.30
1728_3600_2016,12.5411328,613.3874239350913,1507.39,1391.53,1606.40
1728_3600_2912,18.1149696,676.7429850232398,1539.09,1436.73,1615.89
1728_3600_3808,23.6888064,715.8891519287007,1567.91,1496.92,1633.54
1728_3600_4704,29.2626432,742.4763240968082,1573.19,1513.02,1615.56
1728_5200_224,2.0127744,184.24333317711017,1212.48,998.65,1354.95
1728_5200_1120,10.063872,538.7419487460601,1494.03,1288.59,1605.21
1728_5200_2016,18.1149696,685.236186160014,1554.74,1429.08,1621.53
1728_5200_2912,26.1660672,765.2715592758419,1577.72,1494.31,1630.64
1728_5200_3808,34.2171648,815.7111645449108,1591.34,1523.37,1635.19
1728_5200_4704,42.2682624,850.4094687722118,1603.56,1556.35,1636.31
1728_6800_224,2.6320896,187.36742355213764,1273.46,847.97,1528.95
1728_6800_1120,13.160448,566.3545224193015,1520.81,1392.12,1615.77
1728_6800_2016,23.6888064,730.5385817820094,1561.66,1484.12,1627.37
1728_6800_2912,34.2171648,822.214293623356,1592.37,1526.29,1636.09
1728_6800_3808,44.7455232,880.7264005482268,1610.28,1561.55,1640.35
1728_6800_4704,55.2738816,921.3139097263115,1613.83,1568.19,1640.25
2496_400_224,0.2236416,101.36922719888605,202.40,131.01,738.09
2496_400_1120,1.118208,158.8941433248454,694.47,557.02,1356.23
2496_400_2016,2.0127744,169.58716189983176,1190.96,1005.38,1438.21
2496_400_2912,2.9073408,174.09326424870466,1123.26,857.75,1510.70
2496_400_3808,3.8019072,176.5771764202316,1258.54,957.06,1522.89
2496_400_4704,4.6964736,178.15067295927287,1292.68,1017.54,1486.70
2496_2000_224,1.118208,170.5051135920056,673.86,551.38,1358.70
2496_2000_1120,5.59104,436.0151726891595,1394.71,1110.77,1570.74
2496_2000_2016,10.063872,527.2390762050375,1468.61,1289.58,1600.74
2496_2000_2912,14.536704,573.3788395904437,1507.21,1359.08,1607.60
2496_2000_3808,19.009536,601.2339481482682,1536.11,1442.90,1615.70
2496_2000_4704,23.482368,619.8759275027369,1544.27,1478.27,1620.59
2496_3600_224,2.0127744,184.48542869210192,1200.55,862.37,1423.46
2496_3600_1120,10.063872,540.8171687990094,1494.32,1377.20,1595.03
2496_3600_2016,18.1149696,688.5969521807672,1543.63,1425.37,1622.41
2496_3600_2912,26.1660672,769.4656488549618,1558.50,1461.59,1623.36
2496_3600_3808,34.2171648,820.478067106184,1587.98,1495.73,1624.94
2496_3600_4704,42.2682624,855.5918291204179,1600.94,1539.74,1637.70
2496_5200_224,2.9073408,190.49280418665504,1219.51,908.97,1521.77
2496_5200_1120,14.536704,595.9072305593452,1534.70,1375.73,1614.47
2496_5200_2016,26.1660672,780.4645622394282,1568.26,1420.91,1629.47
2496_5200_2912,37.7954304,886.0040567951319,1595.78,1532.44,1636.24
2496_5200_3808,49.4247936,954.3246369361265,1611.00,1563.53,1641.86
2496_5200_4704,61.0541568,1002.1632251720747,1620.11,1593.40,1643.45
2496_6800_224,3.8019072,193.83434702028245,1317.76,991.76,1529.33
2496_6800_1120,19.009536,629.875307490033,1558.13,1436.58,1624.40
2496_6800_2016,34.2171648,839.7783390507784,1591.61,1545.39,1635.39
2496_6800_2912,49.4247936,963.2377740303541,1609.11,1562.86,1640.66
2496_6800_3808,64.6324224,1044.535096356731,1621.77,1589.64,1644.97
2496_6800_4704,79.8400512,1102.118185866039,1627.36,1599.01,1646.36
3264_400_224,0.2924544,102.34724959684644,225.14,167.31,870.40
3264_400_1120,1.462272,161.31036430386897,891.37,726.41,1425.22
3264_400_2016,2.6320896,172.34235140299708,1317.50,865.96,1519.24
3264_400_2912,3.8019072,176.99806926799036,1265.21,976.73,1522.59
3264_400_3808,4.9717248,179.56617415906948,1378.17,1069.42,1525.54
3264_400_4704,6.1415424,181.19363755834505,1270.48,1016.73,1416.73
3264_2000_224,1.462272,173.29045567623325,899.29,740.77,1433.60
3264_2000_1120,7.31136,454.7046648622831,1473.10,1350.83,1572.84
3264_2000_2016,13.160448,554.8144790519976,1497.65,1352.70,1606.70
3264_2000_2912,19.009536,606.1417399964083,1520.16,1324.66,1580.64
3264_2000_3808,24.858624,637.3577326489623,1562.43,1482.68,1630.77
3264_2000_4704,30.707712,658.346231106135,1574.55,1531.94,1624.83
3264_3600_224,2.6320896,187.75062999890434,1236.43,866.10,1505.34
3264_3600_1120,13.160448,569.8703026272032,1527.83,1398.49,1618.75
3264_3600_2016,23.6888064,736.3987967339923,1569.99,1445.94,1625.92
3264_3600_2912,34.2171648,829.6450783955905,1593.37,1534.02,1632.11
3264_3600_3808,44.7455232,889.2579138557343,1601.97,1535.67,1639.75
3264_3600_4704,55.2738816,930.6540460858096,1611.90,1568.79,1640.52
3264_5200_224,3.8019072,193.97612392570727,1291.62,1004.20,1547.38
3264_5200_1120,19.009536,631.3748830881727,1555.13,1443.89,1627.11
3264_5200_2016,34.2171648,842.4460159588549,1595.16,1540.13,1634.88
3264_5200_2912,49.4247936,966.749121208176,1610.10,1577.53,1641.31
3264_5200_3808,64.6324224,1048.665442734077,1621.13,1581.03,1644.57
3264_5200_4704,79.8400512,1106.717482487704,1627.79,1598.53,1646.48
3264_6800_224,4.9717248,197.44210162461113,1407.77,1053.22,1564.17
3264_6800_1120,24.858624,669.6365767878077,1583.51,1457.13,1630.82
3264_6800_2016,44.7455232,911.9744544970729,1609.85,1566.58,1641.44
3264_6800_2912,64.6324224,1059.4378656013696,1622.80,1576.71,1645.41
3264_6800_3808,84.5193216,1158.6206896551723,1630.83,1608.59,1646.92
3264_6800_4704,104.4062208,1229.898492771455,1633.14,1599.72,1647.59
4032_400_224,0.3612672,102.96220633299285,260.83,204.22,931.10
4032_400_1120,1.806336,162.84329563812602,1093.88,758.17,1432.46
4032_400_2016,3.2514048,174.09326424870466,1181.80,859.71,1502.50
4032_400_2912,4.6964736,178.84536645284564,1382.55,1203.92,1529.30
4032_400_3808,6.1415424,181.46775389177168,1369.84,1111.69,1546.21
4032_400_4704,7.5866112,183.13002854918244,1298.65,1142.39,1460.09
4032_2000_224,1.806336,175.06078499478986,1094.28,822.37,1457.90
4032_2000_1120,9.03168,467.09916589434664,1468.71,1274.13,1602.36
4032_2000_2016,16.257024,573.3788395904437,1518.78,1406.44,1611.60
4032_2000_2912,23.482368,628.3686582909753,1545.36,1457.13,1611.25
4032_2000_3808,30.707712,661.9794483504597,1580.15,1528.89,1624.92
4032_2000_4704,37.933056,684.6497186105181,1587.33,1519.05,1633.43
4032_3600_224,3.2514048,189.83050847457628,1236.47,857.55,1523.26
4032_3600_1120,16.257024,589.4736842105264,1536.33,1380.58,1612.08
4032_3600_2016,29.2626432,769.4656488549618,1581.79,1505.20,1634.37
4032_3600_2912,42.2682624,871.8562874251497,1599.02,1513.96,1639.70
4032_3600_3808,55.2738816,937.9310344827586,1613.93,1573.79,1634.98
4032_3600_4704,68.2795008,984.1004184100418,1620.28,1571.18,1643.27
4032_5200_224,4.6964736,196.19703548435393,1412.69,1214.34,1556.15
4032_5200_1120,23.482368,655.5277638819409,1578.73,1479.58,1626.71
4032_5200_2016,42.2682624,886.0040567951319,1607.04,1551.64,1639.42
4032_5200_2912,61.0541568,1024.5504300234559,1620.75,1547.16,1643.96
4032_5200_3808,79.8400512,1117.0235170235171,1627.73,1584.82,1646.03
4032_5200_4704,98.6259456,1183.1291113117502,1631.19,1607.39,1646.19
4032_6800_224,6.1415424,199.743559855461,1435.36,1158.78,1577.79
4032_6800_1120,30.707712,696.868645790972,1599.17,1542.36,1635.78
4032_6800_2016,55.2738816,963.2377740303541,1615.06,1543.88,1644.57
4032_6800_2912,79.8400512,1129.2543214883156,1627.46,1591.80,1646.87
4032_6800_3808,104.4062208,1242.6395939086294,1635.69,1610.40,1648.06
4032_6800_4704,128.9723904,1324.9972384844802,1637.15,1619.16,1648.30
4800_400_224,0.43008,103.38461538461539,289.47,234.38,944.19
4800_400_1120,2.1504,163.90243902439025,1254.58,1106.74,1442.74
4800_400_2016,3.87072,175.30434782608697,1266.74,936.43,1547.36
4800_400_2912,5.59104,180.1237113402062,1376.22,1120.79,1552.64
4800_400_3808,7.31136,182.784,1391.98,1158.14,1555.11
4800_400_4704,9.03168,184.47058823529412,1347.82,1191.12,1569.77
4800_2000_224,2.1504,176.2854144805876,1276.97,1087.16,1465.35
4800_2000_1120,10.752,475.92067988668555,1496.53,1302.09,1598.69
4800_2000_2016,19.3536,586.7287543655414,1541.75,1421.49,1621.24
4800_2000_2912,27.9552,644.4378872823842,1557.15,1487.30,1608.33
4800_2000_3808,36.5568,679.8381337776719,1586.54,1524.82,1626.70
4800_2000_4704,45.1584,703.770197486535,1590.15,1531.81,1629.88
4800_3600_224,3.87072,191.27134724857686,1317.49,974.13,1560.46
4800_3600_1120,19.3536,603.5928143712575,1565.84,1455.60,1619.89
4800_3600_2016,34.83648,793.7007874015748,1592.06,1472.72,1633.10
4800_3600_2912,50.31936,903.1013094417643,1607.02,1529.44,1641.02
4800_3600_3808,65.80224,974.1898806139852,1618.95,1588.22,1643.00
4800_3600_4704,81.28512,1024.0928882438316,1624.63,1580.25,1643.68
4800_5200_224,5.59104,197.73653236758713,1421.90,1141.84,1574.72
4800_5200_1120,27.9552,673.0354391371341,1595.25,1522.32,1634.71
4800_5200_2016,50.31936,918.2901191310441,1614.31,1561.69,1639.68
4800_5200_2912,72.68352,1067.9706601466992,1624.19,1552.04,1642.99
4800_5200_3808,95.04768,1168.8336219109083,1631.96,1598.38,1647.36
4800_5200_4704,117.41184,1241.4129110840438,1636.60,1623.00,1647.42
4800_6800_224,7.31136,201.33944307366937,1453.65,1255.06,1583.75
4800_6800_1120,36.5568,716.6875784190715,1605.67,1555.08,1640.20
4800_6800_2016,65.80224,1001.5195791934541,1623.36,1579.90,1644.99
4800_6800_2912,95.04768,1182.232128641936,1633.31,1609.79,1647.77
4800_6800_3808,124.29312,1307.0938215102974,1637.57,1620.91,1648.81
4800_6800_4704,153.53856,1398.5309548793284,1640.94,1619.17,1649.66
5568_400_224,0.4988928,103.69266787272534,321.38,265.23,1014.01
5568_400_1120,2.494464,164.6780463072503,1355.37,950.63,1484.36
5568_400_2016,4.4900352,176.19191127719847,1358.31,1032.31,1523.60
5568_400_2912,6.4856064,181.06087677420277,1400.36,1167.32,1566.95
5568_400_3808,8.4811776,183.74912644621682,1420.96,1186.76,1563.93
5568_400_4704,10.4767488,185.45365561869545,1365.08,1108.71,1490.40
5568_2000_224,2.494464,177.18296541440884,1361.69,1107.67,1517.78
5568_2000_1120,12.47232,482.51956026542535,1514.29,1332.58,1588.12
5568_2000_2016,22.450176,596.7906577926585,1553.76,1449.43,1625.41
5568_2000_2912,32.428032,656.5969666497341,1574.11,1515.36,1618.29
5568_2000_3808,42.405888,693.383787222999,1591.76,1549.64,1633.13
5568_2000_4704,52.383744,718.2965100360159,1604.96,1565.45,1635.97
5568_3600_224,4.4900352,192.32844266070137,1371.72,1088.89,1523.34
5568_3600_1120,22.450176,614.2466904811936,1579.04,1487.51,1629.36
5568_3600_2016,40.4103168,812.2256182272854,1604.87,1561.96,1641.59
5568_3600_2912,58.3704576,927.1622709639641,1614.23,1566.47,1636.22
5568_3600_3808,76.3305984,1002.2467377931953,1624.69,1568.62,1645.11
5568_3600_4704,94.2907392,1055.1436085185376,1629.26,1599.92,1646.76
5568_5200_224,6.4856064,198.8665086267799,1430.22,1263.76,1575.71
5568_5200_1120,32.428032,686.3087175597334,1599.42,1559.94,1635.88
5568_5200_2016,58.3704576,943.1783773051054,1616.59,1560.73,1645.07
5568_5200_2912,84.3128832,1101.783073845351,1629.28,1597.49,1646.96
5568_5200_3808,110.2553088,1209.455823958573,1635.35,1605.48,1648.94
5568_5200_4704,136.1977344,1287.335762714325,1637.28,1605.06,1648.85
5568_6800_224,8.4811776,202.5110945389195,1472.33,1288.93,1589.72
5568_6800_1120,42.405888,731.757741750232,1612.26,1558.12,1640.84
5568_6800_2016,76.3305984,1031.1966964785956,1626.82,1579.56,1646.64
5568_6800_2912,110.2553088,1223.8075482635356,1635.88,1608.87,1648.33
5568_6800_3808,144.1800192,1358.1044519144052,1640.69,1626.52,1650.19
5568_6800_4704,178.1047296,1457.0879252063987,1641.76,1624.83,1650.36
6336_400_224,0.5677056,103.92726591058207,353.96,282.65,1000.36
6336_400_1120,2.838528,165.27053212103144,1114.14,872.19,1497.90
6336_400_2016,5.1093504,176.87031424469612,1382.55,1116.31,1536.65
6336_400_2912,7.3801728,181.77736862680808,1420.13,1222.59,1551.27
6336_400_3808,9.6509952,184.48709541659733,1459.34,1167.06,1581.48
6336_400_4704,11.9218176,186.20540748026772,1364.11,1235.49,1473.19
6336_2000_224,2.838528,177.86903654271873,1197.87,802.30,1521.59
6336_2000_1120,14.19264,487.64183305479816,1524.81,1319.69,1617.21
6336_2000_2016,25.546752,604.6460900861599,1569.93,1449.42,1625.37
6336_2000_2912,36.900864,666.118284240783,1583.26,1521.78,1624.09
6336_2000_3808,48.254976,704.0105174306992,1592.34,1532.17,1627.32
6336_2000_4704,59.609088,729.7068612150499,1604.55,1553.90,1636.17
6336_3600_224,5.1093504,193.1370841316844,1424.67,1222.63,1562.73
6336_3600_1120,25.546752,622.5715889949466,1582.34,1505.67,1633.79
6336_3600_2016,45.9841536,826.8456375838927,1605.58,1517.95,1641.12
6336_3600_2912,66.4215552,946.261406157684,1614.96,1548.14,1640.26
6336_3600_3808,86.8589568,1024.6018372560743,1624.93,1594.85,1645.66
6336_3600_4704,107.2963584,1079.9499095589258,1632.95,1611.35,1647.72
6336_5200_224,7.3801728,199.7311865205282,1461.98,1110.97,1582.20
6336_5200_1120,36.900864,696.7180627386534,1602.47,1522.41,1636.84
6336_5200_2016,66.4215552,962.9500968668582,1619.73,1559.21,1644.57
6336_5200_2912,95.9422464,1128.8589552823244,1630.59,1561.75,1647.50
6336_5200_3808,125.4629376,1242.1608633720782,1636.49,1605.17,1648.67
6336_5200_4704,154.9836288,1324.452961946891,1639.07,1624.92,1649.09
6336_6800_224,9.6509952,203.40782786044954,1499.41,1324.23,1608.23
6336_6800_1120,48.254976,743.6032979604718,1618.53,1562.51,1642.50
6336_6800_2016,86.8589568,1054.877161564721,1629.76,1586.32,1646.93
6336_6800_2912,125.4629376,1257.3041144809822,1638.67,1601.32,1649.81
6336_6800_3808,164.0669184,1399.480288068899,1642.38,1632.11,1650.61
6336_6800_4704,202.6708992,1504.8207748366274,1643.99,1624.70,1651.44
7104_400_224,0.6365184,104.11188342684868,399.12,337.68,1073.39
7104_400_1120,3.182592,165.73790161311825,1393.01,957.46,1534.52
7104_400_2016,5.7286656,177.40569852066784,1374.34,1199.09,1526.22
7104_400_2912,8.2747392,182.34291968002887,1436.89,1249.11,1560.98
7104_400_3808,10.8208128,185.06966032382638,1459.30,1265.15,1590.36
7104_400_4704,13.3668864,186.79889239487412,1396.99,1233.73,1500.38
7104_2000_224,3.182592,178.41049338423122,1238.23,829.34,1497.69
7104_2000_1120,15.91296,491.73324895182344,1540.35,1468.46,1621.37
7104_2000_2016,28.643328,610.9491203354847,1570.33,1510.45,1622.35
7104_2000_2912,41.373696,673.7761917070364,1587.48,1524.88,1633.45
7104_2000_3808,54.104064,712.570045247038,1592.82,1542.44,1623.50
7104_2000_4704,66.834432,738.9067196494982,1610.84,1541.46,1640.67
7104_3600_224,5.7286656,193.7756533485738,1392.19,1120.41,1562.86
7104_3600_1120,28.643328,629.2559473595411,1588.31,1521.32,1636.15
7104_3600_2016,51.5579904,838.6777602878345,1612.47,1581.02,1641.40
7104_3600_2912,74.4726528,961.7900854972129,1620.80,1577.94,1642.95
7104_3600_3808,97.3873152,1042.832941331272,1630.22,1595.01,1645.36
7104_3600_4704,120.3019776,1100.2233553879219,1631.05,1599.24,1647.00
7104_5200_224,8.2747392,200.4141813717588,1474.91,1146.32,1603.63
7104_5200_1120,41.373696,705.1001265215305,1606.84,1544.49,1639.15
7104_5200_2016,74.4726528,979.0360034731337,1624.62,1590.60,1644.99
7104_5200_2912,107.5716096,1151.0291289794175,1633.70,1571.51,1647.27
7104_5200_3808,140.6705664,1269.0577698536238,1637.82,1606.18,1647.53
7104_5200_4704,173.7695232,1355.0756405188831,1641.16,1623.27,1649.43
7104_6800_224,10.8208128,204.11624380680118,1528.29,1442.97,1617.22
7104_6800_1120,54.104064,753.159188909875,1621.65,1597.45,1644.43
7104_6800_2016,97.3873152,1074.2117479626586,1631.33,1561.14,1648.40
7104_6800_2912,140.6705664,1284.8680980017116,1639.80,1596.67,1650.86
7104_6800_3808,183.9538176,1433.7154874160506,1642.89,1622.08,1650.90
7104_6800_4704,227.2370688,1544.4768079175672,1644.93,1629.91,1651.29
7872_400_224,0.7053312,104.26095511995761,459.04,359.77,1096.94
7872_400_1120,3.526656,166.1160014470035,1265.33,960.68,1529.67
7872_400_2016,6.3479808,177.83897758079092,1395.00,1126.63,1543.21
7872_400_2912,9.1693056,182.8006818483398,1451.75,1305.98,1574.40
7872_400_3808,11.9906304,185.54123323377252,1472.27,1337.72,1569.25
7872_400_4704,14.8119552,187.2793303684139,1454.11,1329.26,1554.16
7872_2000_224,3.526656,178.84870043881287,1255.32,924.18,1537.67
7872_2000_1120,17.63328,495.07654711420975,1539.40,1407.40,1619.52
7872_2000_2016,31.739904,616.1185485554131,1576.25,1388.96,1636.92
7872_2000_2912,45.846528,680.0689608032262,1582.88,1533.64,1612.44
7872_2000_3808,59.953152,719.6120967791496,1601.62,1547.58,1629.03
7872_2000_4704,74.059776,746.4817079778917,1611.99,1575.59,1636.93
7872_3600_224,6.3479808,194.2926989798317,1422.01,1310.48,1560.66
7872_3600_1120,31.739904,634.7412071878359,1594.62,1551.01,1632.25
7872_3600_2016,57.1318272,848.4500102648327,1615.71,1575.14,1640.89
7872_3600_2912,82.5237504,974.6639333853383,1625.56,1592.28,1644.98
7872_3600_3808,107.9156736,1057.9848509946241,1632.06,1607.16,1647.81
7872_3600_4704,133.3075968,1117.1023670695447,1635.44,1613.04,1646.82
7872_5200_224,9.1693056,200.96731116672092,1487.69,1334.01,1589.27
7872_5200_1120,45.846528,711.9945930902875,1613.52,1570.89,1639.60
7872_5200_2016,82.5237504,992.3788765954303,1627.97,1587.41,1646.67
7872_5200_2912,119.2009728,1169.516097433553,1635.53,1602.61,1647.78
7872_5200_3808,155.8781952,1291.5675735297236,1640.58,1622.40,1649.11
7872_5200_4704,192.5554176,1380.7712218171405,1642.72,1620.50,1650.10
7872_6800_224,11.9906304,204.69002648300454,1519.44,1381.65,1602.81
7872_6800_1120,59.953152,761.030773730218,1624.07,1595.05,1645.23
7872_6800_2016,107.9156736,1090.2962491658777,1634.39,1576.08,1646.60
7872_6800_2912,155.8781952,1307.9473641249479,1641.75,1628.40,1650.42
7872_6800_3808,203.8407168,1462.5117092362455,1643.75,1619.60,1650.68
7872_6800_4704,251.8032384,1577.946116602978,1645.88,1633.35,1651.48
